sample	Transcript_ID_clean	gene_id	gene_name	TPM	expression_rank_percentile	expression_rank_desc	Amyloid_Index_max	Consensus_collapsed	n_protein_variants	Group	raw_Group	subject	time	batch
SRR32060306	ENST00000576965	ENSG00000108523.16	RNF167	7.630489826202393	0.9450441390099452	4919.0	-0.5960393994360347	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000577053	ENSG00000132386.11	SERPINF1	6.6519999504089355	0.9385964912280702	5496.0	0.28488336314667406	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000578626	ENSG00000175224.17	ATG13	3.845180034637451	0.9105039669236786	8010.0	0.4229620453423717	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000579123	ENSG00000002834.19	LASP1	15.026300430297852	0.9698178567437703	2702.0	-0.4412726090134928	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000579361	ENSG00000133030.22	MPRIP	13.118000030517578	0.9657950609006593	3062.0	-1.1789371233285493	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000579793	ENSG00000264343.7	NOTCH2NLA	2.309619903564453	0.8814727902558945	10608.0	-0.351230840091597	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000580759	ENSG00000010244.19	ZNF207	12.010600090026855	0.9627444407196335	3335.0	-1.3938893346602363	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000580787	ENSG00000187824.9	TMEM220	17.338300704956055	0.9733378031064923	2387.0	1.0421375560473534	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000581024	ENSG00000072134.16	EPN2	1.3478599786758423	0.8538495921331992	13080.0	-1.1154759514213315	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000581516	ENSG00000076351.13	SLC46A1	3.486799955368042	0.9047938317130405	8521.0	0.4586596108803704	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000582475	ENSG00000167088.11	SNRPD1	7.847539901733398	0.946094535702313	4825.0	-1.6532112477801122	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000583487	ENSG00000132591.12	ERAL1	3.8864998817443848	0.9111297351659403	7954.0	-0.20114582932301	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000583527	ENSG00000176390.12	CRLF3	58.33359909057617	0.9914515588333892	766.0	0.1041949409300342	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000583931	ENSG00000143401.15	ANP32E	5.049190044403076	0.925153648452341	6699.0	-2.4122663149082166	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000584423	ENSG00000126653.18	NSRP1	47.470298767089844	0.9894736842105263	943.0	0.12438363325475091	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000584633	ENSG00000072134.16	EPN2	15.06820011138916	0.9698625544753604	2698.0	-0.13136985144908034	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000584642	ENSG00000079134.13	THOC1	21.58530044555664	0.9780981115208404	1961.0	-0.28507565572394955	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000585098	ENSG00000166579.16	NDEL1	37.02840042114258	0.9869035646440943	1173.0	-1.179502380347196	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000585994	ENSG00000196357.12	ZNF565	6.6934099197387695	0.9389875963794837	5461.0	-0.16894633234612416	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586353	ENSG00000198453.15	ZNF568	2.1091599464416504	0.8766230863783663	11042.0	-0.44260893526241213	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586501	ENSG00000150477.15	KIAA1328	40.12379837036133	0.9877975192758968	1093.0	-0.09067023359984434	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586649	ENSG00000105048.18	TNNT1	23.671899795532227	0.9799530673818304	1795.0	0.19273782270395978	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586814	ENSG00000196605.7	ZNF846	1.1352800130844116	0.8460051402391329	13782.0	-0.20853826624282146	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586868	ENSG00000105254.12	TBCB	34.70759963989258	0.9861101799083697	1244.0	-0.3903650488896038	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586933	ENSG00000251247.13	ZNF345	3.8330299854278564	0.9102134316683428	8036.0	-0.2503476984546156	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587349	ENSG00000189164.15	ZNF527	1.0467699766159058	0.8427422058330539	14074.0	0.5264516408133917	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587422	ENSG00000186496.12	ZNF396	33.00320053100586	0.9854508883674153	1303.0	-2.0873033589149834	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587509	ENSG00000130175.10	PRKCSH	1.8571300506591797	0.8697843334450777	11654.0	-0.36355272971869174	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587567	ENSG00000186017.16	ZNF566	2.322499990463257	0.8817298022125377	10585.0	-0.16439582692858845	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587574	ENSG00000067596.12	DHX8	10.417099952697754	0.9579673706559392	3762.5	0.3695818630395199	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587742	ENSG00000133243.10	BTBD2	2.30826997756958	0.8814280925243044	10612.0	-0.5540934161162498	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588162	ENSG00000141759.15	TXNL4A	74.75810241699219	0.9935076544865348	582.0	-0.5107395864245613	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588371	ENSG00000188283.12	ZNF383	1.2582900524139404	0.8507654486534808	13356.0	-0.5095321654515216	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588470	ENSG00000166398.14	GARRE1	34.41579818725586	0.9859760867135993	1256.0	0.5950464479673302	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588760	ENSG00000153896.19	ZNF599	1.2868499755859375	0.8517599731813611	13267.0	0.3148852547163879	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588873	ENSG00000267360.6	ENSG00000267360	2.536449909210205	0.8865739188736171	10151.5	-0.6103384741533129	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588885	ENSG00000132005.9	RFX1	8.369890213012695	0.9492792490781092	4540.0	-0.7381821835378256	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589054	ENSG00000049759.20	NEDD4L	16.45989990234375	0.9721644876522516	2492.0	-0.5229736882317088	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589096	ENSG00000104957.14	YJU2B	2.103369951248169	0.8764554698849033	11057.0	-0.4113077793079415	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589522	ENSG00000159915.13	ZNF233	15.492899894714355	0.9706559392110851	2627.0	0.16338028560018295	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589583	ENSG00000166398.14	GARRE1	46.1708984375	0.9892837188512683	960.0	-1.5762112251251623	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589833	ENSG00000196437.12	ZNF569	1.4266599416732788	0.8562520952061683	12865.0	-0.7587934187038299	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589880	ENSG00000127540.12	UQCR11	3.356679916381836	0.9028494803888703	8695.0	0.1517791093580852	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000590211	ENSG00000126247.11	CAPNS1	226.24000549316406	0.9975863224941334	217.0	-0.24223656000080157	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000590247	ENSG00000105185.12	PDCD5	15.445099830627441	0.9706000670465974	2632.0	-0.039161801542180276	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000590317	ENSG00000259823.6	LYPD8	1.501330018043518	0.8587886914739077	12638.0	0.2830482054046448	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000590336	ENSG00000099821.14	POLRMT	1.2887599468231201	0.8518381942116438	13260.0	-0.4446223925336542	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000590432	ENSG00000006125.18	AP2B1	65.78109741210938	0.992479606659962	674.0	-0.12469829712392415	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000590437	ENSG00000184828.10	ZBTB7C	17.434499740600586	0.9734383730025701	2378.0	0.4460356607454313	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000590515	ENSG00000171791.14	BCL2	13.987199783325195	0.9677170633590345	2890.0	0.9192662193978656	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000590618	ENSG00000126267.11	COX6B1	8.82645034790039	0.9514806123589228	4343.0	-1.3408051298346078	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000590619	ENSG00000130816.17	DNMT1	34.03810119628906	0.9858308190859314	1269.0	-1.7430780428875425	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000590751	ENSG00000180479.15	ZNF571	1.0702300071716309	0.8436361604648565	13994.0	-0.5559166999207364	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000591250	ENSG00000099341.13	PSMD8	4.27193021774292	0.9161694044027265	7503.0	0.6784912337268316	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000591259	ENSG00000181666.19	ZNF875	41.13330078125	0.98805453123254	1070.0	0.33087362274155796	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000591508	ENSG00000130803.15	ZNF317	6.2264299392700195	0.9356687898089172	5758.0	-0.09587302516510436	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000591652	ENSG00000188321.14	ZNF559	10.42710018157959	0.957995306738183	3760.0	-0.1620771806839813	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000591691	ENSG00000183401.12	CCDC159	1.3999300003051758	0.8554531232539948	12936.5	-0.4949220074630354	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000591710	ENSG00000196437.12	ZNF569	1.6336499452590942	0.8628561850486088	12274.0	-0.6246287723846382	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000591746	ENSG00000101654.18	RNMT	8.98488998413086	0.9520952061682869	4288.0	-1.4962813830421606	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000591899	ENSG00000127540.12	UQCR11	233.36099243164062	0.9976645435244161	210.0	0.1517791093580852	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000591977	ENSG00000066926.13	FECH	8.51393985748291	0.9501396804112191	4463.0	0.5423580711167187	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000592051	ENSG00000099622.14	CIRBP	1.2885700464248657	0.8518158453458486	13262.0	-0.7534745833420695	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000592478	ENSG00000079999.14	KEAP1	12.166999816894531	0.9631020225723544	3303.0	0.1946906920896551	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000592610	ENSG00000214456.8	PLIN5	8.142459869384766	0.9479159682646106	4662.0	-0.021969258816091797	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000593087	ENSG00000198258.11	UBL5	25.967500686645508	0.9816962789138451	1639.0	-0.8483926728130434	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000593130	ENSG00000172466.16	ZNF24	4.775839805603027	0.9222594703318806	6958.0	-0.756614100503272	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000593447	ENSG00000011422.12	PLAUR	6.764210224151611	0.9394792714269751	5417.0	-0.684980338036173	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000593511	ENSG00000171017.11	LRRC8E	5.648980140686035	0.9308526092300816	6189.0	0.3833063567641407	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000593918	ENSG00000203326.12	ZNF525	18.37310028076172	0.974846351547659	2252.0	-0.06068966728686855	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000594030	ENSG00000196417.13	ZNF765	3.0298099517822266	0.896670018996536	9248.0	-0.37239961558835494	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000594034	ENSG00000125734.16	GPR108	5.4683098793029785	0.9291876187283495	6338.0	0.7318077630452035	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000594124	ENSG00000090924.15	PLEKHG2	24.81170082092285	0.9809252430439155	1708.0	-0.3473854468613156	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000594162	ENSG00000008382.16	MPND	12.89490032196045	0.9652139903899877	3114.0	0.18218641423944293	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000594180	ENSG00000063127.16	SLC6A16	5.071430206298828	0.9253547882444966	6681.0	0.7239362972185985	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000594245	ENSG00000172687.14	ZNF738	7.683390140533447	0.9454017208626663	4887.0	0.029237943751757388	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000594473	ENSG00000178935.5	ZNF552	4.724760055541992	0.9217342719856967	7005.0	-0.4034172585199591	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000594681	ENSG00000197928.11	ZNF677	6.147449970245361	0.9349759749692703	5820.0	-0.2728857814965572	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000594684	ENSG00000269026.2	ENSG00000269026	1.2728300094604492	0.85140239132864	13299.0	0.08232778129484944	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000595048	ENSG00000204514.11	ZNF814	9.750789642333984	0.9553134428427758	4000.0	0.6000896244897646	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000595051	ENSG00000269858.6	EGLN2	27.368499755859375	0.9825343613811599	1564.0	-0.6830006918224649	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000595295	ENSG00000204514.11	ZNF814	2.3434898853302	0.8823779193205945	10527.0	-0.4824612296699775	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000595379	ENSG00000006712.15	PAF1	18.719999313354492	0.9752151078332775	2219.0	-1.840797324258045	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000595418	ENSG00000198093.11	ZNF649	5.555339813232422	0.9300368756285619	6262.0	-0.8681347563540072	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000595636	ENSG00000130755.13	GMFG	4.301869869232178	0.9165269862554475	7471.0	-0.5675698002687046	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000595766	ENSG00000196466.10	ZNF799	4.303850173950195	0.9165716839870377	7467.0	-0.2813512711757277	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000596012	ENSG00000090372.15	STRN4	1.3730499744415283	0.8545871047044362	13014.0	-0.37992301239754633	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000596530	ENSG00000237440.9	ZNF737	2.9475600719451904	0.8952620404514471	9374.0	-0.46573295935729864	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000596894	ENSG00000187187.14	ZNF546	4.060619831085205	0.9136551570007823	7728.0	0.5980118362568305	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000597013	ENSG00000204611.7	ZNF616	24.865699768066406	0.9810034640741983	1701.0	0.60599987920587	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000597240	ENSG00000198131.15	ZNF544	3.1617400646209717	0.8989272544418371	9046.0	-0.43504057931532236	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000597342	ENSG00000204514.11	ZNF814	1.78889000415802	0.8677170633590345	11839.0	-0.3220591276174003	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000597391	ENSG00000105732.13	ZNF574	11.213199615478516	0.9606324729020003	3524.0	-0.6537106932967502	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000597987	ENSG00000182472.9	CAPN12	39.68299865722656	0.9876634260811263	1105.0	0.004329831819425778	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000598034	ENSG00000130755.13	GMFG	44.2494010925293	0.9888255671024696	1001.0	0.18045555730857377	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000598394	ENSG00000161243.10	FBXO27	6.51894998550415	0.9376578388646776	5580.0	0.6055303976617664	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000599096	ENSG00000197937.13	ZNF347	16.300800323486328	0.9718404290982232	2521.0	-0.6435051343786551	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000599568	ENSG00000167751.13	KLK2	5.643340110778809	0.9307632137669013	6197.0	0.2790659217008572	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000599604	ENSG00000152433.15	ZNF547	1.9930800199508667	0.8735724661973405	11315.0	-0.8043914572476192	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000600531	ENSG00000083844.11	ZNF264	5.143219947814941	0.9261146496815287	6613.0	0.26242757759307017	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000600909	ENSG00000104783.15	KCNN4	1.1347099542617798	0.8459939658062353	13783.0	0.31043382608590153	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000601093	ENSG00000104960.15	PTOV1	7.75846004486084	0.9457704771482848	4854.0	-0.44949917244691945	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000601138	ENSG00000187187.14	ZNF546	3.4214398860931396	0.903687562856185	8620.0	-0.45773904922607267	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000601387	ENSG00000130755.13	GMFG	2.17084002494812	0.8782545535814057	10896.0	-0.19008255254523254	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000601600	ENSG00000125755.20	SYMPK	24.031099319458008	0.9802212537713711	1771.0	-0.8269498031561264	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000601711	ENSG00000196214.11	ZNF766	20.06570053100586	0.9767795284389317	2079.0	-0.036792289001544874	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000601804	ENSG00000197937.13	ZNF347	6.490580081939697	0.9374120013409319	5602.0	-0.6247186965216093	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000601993	ENSG00000160321.16	ZNF208	14.065699577331543	0.9678735054195999	2876.0	-0.5274994823305427	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000602023	ENSG00000182141.11	ZNF708	6.984429836273193	0.9409319477036541	5287.0	-1.2312064675355594	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000602149	ENSG00000121406.9	ZNF549	2.5910398960113525	0.8877751704101017	10044.0	-0.5209462072192326	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000602318	ENSG00000134248.14	LAMTOR5	7.192920207977295	0.9422058330539725	5173.0	0.01677033424330463	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000602657	ENSG00000213523.12	SRA1	1.2262699604034424	0.849525086601855	13467.0	-0.3726912129322514	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000602719	ENSG00000154102.11	C16orf74	8.056639671325684	0.9473684210526315	4711.0	-0.24810501558318024	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000602840	ENSG00000154582.18	ELOC	9.399140357971191	0.9537490222371214	4140.0	-0.38947541551735937	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000602858	ENSG00000134248.14	LAMTOR5	6.874589920043945	0.9402503072969047	5348.0	0.4858243712326152	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000603798	ENSG00000170545.17	SMAGP	6.877729892730713	0.9402614817298022	5347.0	0.3653622963274423	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000603928	ENSG00000235106.11	BRD3OS	4.291840076446533	0.9164040674935747	7482.0	-0.7161018391277079	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000604604	ENSG00000133131.15	MORC4	67.53389739990234	0.9927477930495028	650.0	-0.020709286886545407	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000604872	ENSG00000109670.17	FBXW7	33.13520050048828	0.9854955860990054	1299.0	-1.7366347843793062	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000605042	ENSG00000109670.17	FBXW7	83.3240966796875	0.9941669460274891	523.0	-2.260413655960627	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000605997	ENSG00000183648.11	NDUFB1	146.2220001220703	0.9964577047714829	318.0	0.292399339724176	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000606017	ENSG00000272398.6	CD24	3.552500009536743	0.9057548329422281	8435.0	0.515762086711639	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000606082	ENSG00000170634.13	ACYP2	7.541729927062988	0.9445859872611465	4960.0	-0.9506193456843836	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000606244	ENSG00000147684.10	NDUFB9	1.5405700206756592	0.8599843557939435	12531.0	-0.5775653600198023	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000606929	ENSG00000146243.14	IRAK1BP1	8.939249992370605	0.9518828919432338	4307.0	-0.5390273833072017	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000607379	ENSG00000196550.11	FAM72A	1.0253700017929077	0.8416526986255447	14171.5	0.5492217002185557	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000607559	ENSG00000198467.16	TPM2	2.517899990081787	0.8862163370208962	10183.5	-1.0771608387772327	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000607778	ENSG00000272047.4	GTF2H5	2.929080009460449	0.894882109732931	9408.0	0.4177129748950462	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000608034	ENSG00000232388.5	SMIM26	8.109519958496094	0.9476813051737625	4683.0	-0.12232510599439879	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000608372	ENSG00000153130.18	SCOC	1.5905200242996216	0.8613923343390323	12405.0	-0.5394953860113283	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000609454	ENSG00000100124.15	ANKRD54	4.039740085601807	0.9133199240138563	7758.0	0.13566393211354105	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000611224	ENSG00000102780.17	DGKH	3.1130599975585938	0.8980109509442395	9128.0	0.12503110776248924	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000611653	ENSG00000167468.20	GPX4	48.67940139770508	0.989741870600067	919.0	0.3187462184945852	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000611854	ENSG00000176731.12	RBIS	4.247290134429932	0.9159570901776735	7522.0	-1.102489124671297	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000612340	ENSG00000143493.13	INTS7	5.806340217590332	0.9322494133422728	6064.0	-0.10357163116781254	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000612418	ENSG00000170776.22	AKAP13	511.06298828125	0.9987931612470667	109.0	-2.0326587268509733	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000612477	ENSG00000139668.9	WDFY2	4.748000144958496	0.9219465862107498	6986.0	0.2947508780488921	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000612760	ENSG00000278619.5	MRM1	1.4805699586868286	0.8579897195217343	12709.5	-0.1770810566966651	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000613299	ENSG00000105392.17	CRX	2.8692400455474854	0.8938652363392557	9499.0	-0.5591965316219936	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000613529	ENSG00000170633.17	RNF34	4.043690204620361	0.9133646217454464	7754.0	-0.8316460348938115	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000614001	ENSG00000196236.13	XPNPEP3	23.86009979248047	0.9801095094423958	1781.0	-0.23961889823645194	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000614064	ENSG00000174428.19	GTF2IRD2B	21.777000427246094	0.9783104257458934	1942.0	0.7220254533061234	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000614368	ENSG00000275718.2	CCL15	4.158820152282715	0.9148061235892279	7625.0	-0.7636576907785184	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000614449	ENSG00000153048.11	CARHSP1	5.065279960632324	0.9252989160800089	6686.0	-0.14135599203506835	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000615597	ENSG00000134291.12	TMEM106C	1.9832299947738647	0.8732651692926584	11342.5	0.7593824071690207	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000615952	ENSG00000278311.5	GGNBP2	3.851330041885376	0.9105710135210638	8004.0	-0.4269417060039914	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000616010	ENSG00000112576.13	CCND3	29.442100524902344	0.9837747234327858	1453.0	-0.687987914623122	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000616269	ENSG00000273611.5	ZNHIT3	2.9992098808288574	0.896122471784557	9297.0	0.327163150035119	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000618336	ENSG00000106952.8	TNFSF8	2.7906100749969482	0.8923399262487429	9635.5	0.7113764809136849	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000618455	ENSG00000273756.5	GOLGA6L26	3.7941501140594482	0.9095653145602861	8094.0	-1.221075030437165	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000618590	ENSG00000164978.19	NUDT2	1.7963099479675293	0.8679629008827802	11817.0	0.17611689958758564	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000618612	ENSG00000088832.18	FKBP1A	16.545499801635742	0.972320929712817	2478.0	-0.007833639952530369	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000618916	ENSG00000196072.12	BLOC1S2	3.9582600593566895	0.9122248295898984	7856.0	-0.3239283428073921	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000619513	ENSG00000235750.10	KIAA0040	14.392200469970703	0.9683763548999889	2831.0	-0.3075718687092151	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000619554	ENSG00000142794.19	NBPF3	1.0911699533462524	0.8444854173650688	13918.0	-0.9922627276078047	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000619594	ENSG00000176731.12	RBIS	5.202229976654053	0.9267068946250978	6560.0	-1.102489124671297	Amyloid	2.0	TOL	chili	N101	BC	4
